id	audio_path	text_source	text_en
1499	2878823539738000416.wav	看守總理茱莉亞‧吉拉德在 2010 年聯邦選舉的競選活動期間宣稱，她認為澳洲應該在伊莉莎白二世女王任期卸任時成為共和國。	Caretaker Prime Minister Julia Gillard claimed during the campaign of the 2010 federal election that she believed Australia should become a republic at the end of Queen Elizabeth II's reign.
630	5580046488575666530.wav	人類是目前為止最有能力揣摩他人心思的物種。	Humans are by far the most talented species in reading the minds of others.
314	173049914655543351.wav	范浩揚是眾人皆知但充滿爭議的英語補教老師，他曾任教於現代教育及英皇教育，自稱生涯顛峰期曾教過 9,000 名學生。	Karno is a well-known but controversial English tutor who taught under Modern Education and King's Glory who claimed to have 9,000 students at the peak of his career.
1163	14005034760291513916.wav	消化系統類似人類的靈長動物，難以從大草原上的植物攝取足夠的胺基酸。	Out on the savanna, it is hard for a primate with a digestive system like that of humans to satisfy its amino-acid requirements from available plant resources.
1164	13450965567546712748.wav	該系列賽的最後一場比賽將於下週，當南非國家橄欖球隊在澳洲比賽時，在約翰尼斯堡的艾利斯公園球場舉行。	The final match of the series will take place at Ellis Park in Johannesburg next week, when the Springboks play Australia.
574	8703960867212051433.wav	在游獵階段，行軍蟻會在夜晚行動，白天停下來紮營。	In the nomadic phase, army ants march at night and stop to camp during the day.
1414	4005714793894211780.wav	如果野孩子完全由非人類動物扶養長大，則會表現出與照顧他的動物幾乎完全相同的行為 (生理條件允許下)，例如對人類表現出害怕或冷漠的態度。	When completely brought up by non-human animals, the feral child exhibits behaviors (within physical limits) almost entirely like those of the particular care-animal, such as its fear of or indifference to humans.
1193	9351578418243344502.wav	同樣的情形也發生在軍隊裡，因為他們此時已不用階級來區分軍階，而是以才幹為基準。	Same goes for the military because instead of army rankings being based on class they were now based on cailaber.
206	29625064756715288.wav	它消失在第二次試圖降落過程中即將著陸的十分鐘前。	About ten minutes before it was due to land from its second approach it disapeared.
471	2942526841591737971.wav	歐洲國家嘗試維持其國家主權的一種制度稱為權力平衡。	The balance of power was a system in which European nations sought to maintain the national sovereignty of all European states.
1072	7836073888460701176.wav	水道也會形成一些熱門的健行和單車路線。	They also define routes for popular hiking and cycling trails.
458	12089050767941402950.wav	變焦鏡頭的另一缺點是鏡頭的最大光圈（速度）通常較低。	Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.
1290	12294737416530736906.wav	賽事相關消息以及馬球比賽購票處，請洽阿根廷馬球協會。	For news on tournaments and where to buy tickets for polo matches, check Asociacion Argentina de Polo.
901	12311674180709451097.wav	問題是雪有黏性，因此需要一些契機才會滑落，而有些許的雪滑落後，才有可能帶動其他的雪塊崩落。	The problem is that snow is sticky, so it needs some triggering to come down, and some snow coming down can be the triggering event for the rest.
1330	5625965832246656650.wav	維基共享資源 (Commons) 管理師亞當‧庫爾登上個月向維基新聞 (Wikinews) 透露他對刪減的不滿。	Commons Administrator Adam Cuerden expressed his frustration over the deletions when he spoke to Wikinews last month.
141	17736929255541141641.wav	今日稍早時，風速約每小時 83 公里，且預期會持續減弱。	By early today, winds were around 83 km/h, and it was expect to keep weakening.
980	1202170824337893071.wav	浪費寶貴的能量與剩下的水去追逐海市蜃樓，對旅行者來說是一件很危險的事。	These can be dangerous if the traveler pursue the mirage, wasting precious energy and remaining water.
950	12251268346898590536.wav	基本上您要貼出告示，表示願意提供幫助、在碼頭走來走去、主動接近正在洗船的遊艇主，並試著與酒吧裡的船員攀談等。	Basically you'll be putting up notices offering your help, pacing the docks, approaching people cleaning their yachts, trying to make contact with sailors in the bar, etc.
119	15786897178655713176.wav	遊戲發行商科樂美今日於一家日本報紙發表聲明，表示不會發表《法魯加六日》這款遊戲。	The game publisher Konami stated today in a Japanese newspaper that they will not be releasing the game Six Days in Fallujah.
1079	1405380334229838086.wav	該理論聲稱一個銀河系周圍的暗物質大多會形成一種暈圈，且是由許多微粒所組成。	This theory says that most dark matter around a galaxy is located around a galaxy in a kind of halo, and is made of lots of small particles.
421	16879145574952285998.wav	15 世紀左右，愛沙尼亞北部深受德國文化影響。	Around the 15th century, northern Estonia was under great cultural influence of Germany.
733	3657507279435392424.wav	託 2010 冬季奧運的福，距離溫哥華車程 1.5 小時的惠斯勒又貴又出名。	Whistler (1.5 hour drive from Vancouver) is expensive but well-known because of the 2010 Winter Olympics.
519	17636002576880738984.wav	人類的手比腳短，且手的指骨較直。	The human hand is shorter than the foot, with straighter phalanges.
293	18368360229208206612.wav	有人說山腳下出現與任何火山活動皆無關的烏雲據。	Dark clouds unrelated to any volcanic activity were reported at the base of the mountain.
332	17837268563817113733.wav	1995 年，他獲選為游擊隊足球俱樂部的史上最佳球員。	In 1995 he was voted the best player in Partizan's history.
1199	9443078120528532938.wav	虛擬團隊成員通常都是直接配合的實體團隊的聯絡點。	Virtual team members often function as the point of contact for their immediate physical group.
224	9768553371801239232.wav	布雷克也被以企圖妨礙司法公正定罪。	Blake was also convicted of attempting to pervert the course of justice.
1471	3961307795300614453.wav	卡崔娜颶風來襲時曾水淹高達二十英尺的第九區，目前水深及腰，附近的堤防沒入水中。	The Ninth Ward, which saw flooding as high as 20 feet during Hurricane Katrina, is currently in waist-high water as the nearby levee was overtopped.
311	7905283532070290304.wav	官員們表示，原訂於幾日之後舉辦正式的週年紀念活動。	A formal anniversary event was scheduled for a later date, officials said.
793	5718350852014220506.wav	越來越多超市開始提供更多樣化的即食品，部分超市甚至提供微波爐或其他設備以食物加熱。	Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.
1210	2302527613484534296.wav	國家颶風中心 (NHC) 表示現在傑瑞颶風不會對陸地造成威脅。	The National Hurricane Center (NHC) says that at this point Jerry poses no threat to land.
1104	5602443623046033183.wav	馴養山羊一般放養丘陵或其他放牧區域中，通常由兒童或青少年的牧山羊人負責照顧，和較為廣為人知的牧羊人相似。這些放牧方法至今仍然為人所用。	Domestic goats were generally kept in herds that wandered on hills or other grazing areas, often tended by goatherds who were frequently children or adolescents, similar to the more widely known shepherd. These methods of herding are still used today.
145	6529766345991789050.wav	「這意味著所有事情都必須往前推，」衣索比亞「裂谷研究服務」的研究員、也是此研究的共同作者──伯爾漢·阿斯法說道。	"That means everything has to be put back,"" said researcher at the Rift Valley Research Service in Ethiopia and a co-author of the study, Berhane Asfaw."
255	5980007814705940144.wav	他因此成就得到蘇聯最高榮譽「蘇聯英雄」的稱號。	"He received the ""Hero of the Soviet Union"", the Soviet Union's highest honor, for his work."
1492	17093559201063964060.wav	法國選舉法中十分嚴謹地編纂了投票程序。	French electoral law rather strictly codifies the proceedings.
606	14406332574081331652.wav	時間就在我們周圍，影響著我們所做的一切，但又很難理解。	Time is something that is all around us, and affects everything we do, yet is difficult to understand.
721	9503914333225469300.wav	除了白色沙灘和山岳景觀，這個國家也是美洲最古老的歐式城市的所在地，就是現在是聖多明哥的一部份。	Besides white sand beaches and mountain landscapes, the country is home to the oldest European city in the Americas, now part of Santo Domingo.
1058	9633620864415143697.wav	公園當局指出，至少應與熊、狼保持 100 碼/米的距離，並與其他野生動物保持 25 碼/米的距離。	According to park authorities, stay at least 100 yards/meters away from bears and wolves and 25 yards/meters from all other wild animals!
1244	3994020315824026819.wav	梵蒂岡的所有公民都是羅馬天主教徒。	All citizens of Vatican City are Roman Catholic.
138	12892983081793003224.wav	魚類常死於水中高濃度的毒素。	Fish often die because of the high concentrations of the toxin in the waters.
674	13380732505498227793.wav	現場登記的名額有限，採先到先得制。	There are a limited number permits reserved for walk-in requests available on a first come, first served basis.
176	10269057366672447325.wav	她在亞特蘭大服務期間獲得高度評價，並因創新的城市教育受到肯定。	She gained critical acclaim during her time in Atlanta and was recognized for innovative urban education.
374	976801664445014962.wav	艾奧的重力有多大 對我有多少影響？如果您站在艾奧的地面上，您的體重會比您在地球上的體重輕。	
111	14757647313195310864.wav	星塵號將是最快返回地球的太空船並因而創下新的歷史紀錄，打破 1969 年 5 月阿波羅 10 號指揮艙返航時所創的舊紀錄。	Stardust will set a new all-time record for being the fastest spacecraft to return to Earth, breaking the previous record set in May of 1969 during the return of the Apollo X command module.
332	13573942378807259170.wav	1995 年，他獲選為游擊隊足球俱樂部的史上最佳球員。	In 1995 he was voted the best player in Partizan's history.
196	4156817853082856467.wav	因此馬薩至少會缺席 2009 年賽季的剩餘賽事。	Massa is due to be out for at least the rest of the 2009 season.
530	9477331404006691318.wav	這種運動主要以決鬥模式進行，由一名擊劍選手對決另一名選手。	The sport is primarily played in a duel format, one fencer dueling another.
83	2928968862926059072.wav	這種全身覆蓋羽毛、溫血的猛禽據信已能以帶爪的雙腳直立行走，像迅猛龍一樣。	This fully feathered, warm blooded bird of prey was believed to have walked upright on two legs with claws like the Velociraptor.
963	9097354728334474693.wav	在亞美尼亞人的支持下，新的共和國誕生了。然而，沒有任何已成立的國家正式承認它，就連亞美尼亞也不承認。	With Armenian backing, a new republic was created. However, no established nation - not even Armenia - officially recognizes it.
479	12662188805274758418.wav	在正確敲擊所有音符的同時，手部要盡量放鬆，手指也不要有太多不必要的移動。	Make sure your hand is as relaxed as possible while still hitting all the notes correctly - also try not to make much extraneous motion with your fingers.
100	3169434242334094445.wav	斷電之後，隨之而來的是常規的火災指揮系統測試，導致放洩閥開啟，使原油流洩到附近的格里利堡 9 號泵站。	A power failure following a routine fire-command system test caused relief valves to open and crude oil overflowed near the Fort Greely pump station 9.
948	4269069384602026786.wav	奧涅加湖也和窩瓦河相連，因此仍有可能從裏海穿過俄羅斯來到這裡。	Lake Onega is also connected to Volga, so coming from the Caspian Sea through Russia is still possible.
689	291535960422276485.wav	時間不充裕的旅客，最好把時間花在其他地方。	Visitors with limited time would be best to spend their time elsewhere.
1384	1862404640421794176.wav	諾曼第登陸與隨後的戰役使法國北部重獲自由，但南部仍未解放。	The D-Day landings and the following battles had freed the north of France, but the south still wasn't free.
259	3596497480858676874.wav	馬里蘭交通管理局無法確定威脅是否屬實，但在聯邦調查局的力勸下依然決定關閉。	While authorities are unsure of the credibility of the threat, the Maryland Transportaion Authority made the closure with the urging of the FBI.
792	16153214452385212919.wav	在超市購買食物通常是餵飽自己最便宜的途徑。但若沒有烹飪的機會，就只能選擇現成的熟食了。	Buying food in supermarkets is usually the cheapest way to get fed. Without cooking opportunities, choices are however limited to ready-made food.
957	931967922627171851.wav	在非洲以外的所有地方，別忘了加上額外的簽證、離境稅和地面交通等額外費用。	Don't forget to add in the extra costs of additional visas, departure taxes, ground transportation, etc. for all those places outside of Africa.
1003	14958201206832788469.wav	還有，務必以不同的方式發音 r 和 rr：care 的意思是親愛的，而 carro 的意思是古代戰車。	Also, make sure to pronounce r and rr differently: caro means dear, whereas carro means chariot.
30	10255170657190279137.wav	伊拉克的阿布格萊布監獄在一次暴亂中慘遭祝融。	Iraq's Abu Ghraib prison has been set alight during a riot.
1251	3043039852581444718.wav	所有人都能達到開悟的境界。開悟之道上唯一的障礙是我們自身的焦慮與負面能量。	Everyone can achieve enlightenment. The only thing standing in the way of this goal is our own tension and negativity.
360	742178293587932422.wav	科學家稱此過程為「刺激輻射排放」，因為原子會受到亮光刺激，放射出光子，而光線就是一種輻射。	"Scientists call this process ""stimulated emission of radiation"" because the atoms are stimulated by the bright light, causing the emission of a photon of light, and light is a type of radiation."
993	135780042382776398.wav	避暑勝地的旅遊季節，通常在印度的夏季期間達到頂峰。	The tourist season for the hill stations generally peaks during the Indian summer.
1328	10771303795477824494.wav	他甚至認為，家犬等動物可能都有這種解釋人類行為的能力。	He even suggests that such abilities in interpreting human behavior may be shared by animals such as domestic dogs.
1357	13381013549488820763.wav	前現代的天文台在今日通常已過時，並繼續當成博物館或教育場所來用。	Pre-modern observatories are usually obsolete today, and remain as museums, or sites of education.
140	3868359362993025065.wav	熱帶氣旋古努（以馬爾地夫當地語言的棕梠葉袋子為名）的最高持續風速達到每小時 240 公里（每小時 149 英里）。	At its peak, Tropical Cyclone Gonu, named for a bag of palm leaves in the language of the Maldives, reached sustained winds of 240 kilometers an hour (149 miles per hour) .
56	10279054753107145117.wav	科斯特洛部長表示，一旦經濟方面可行，澳洲應使用核能發電。	Mr Costello said that when nuclear power generation becomes economically viable, Australia should pursue its use.
1405	16180964453211047664.wav	然而，為了少數汽車打造全國性公路網絡並不符合經濟效應，人們因而發展出新的製造方法，以減少汽車的持有成本。	However, a nationwide road network is not economically viable for just a handful of cars, so new methods of production are developed to reduce the cost of car ownership.
286	4165993884559266133.wav	拉脫維亞及斯洛伐克都推遲加入反仿冒貿易協定的程序。	Latvia and Slovakia have both delayed the process of joining ACTA.
1491	5694474371398553028.wav	波特羅在此時接受了肩部治療，但仍設法回到比賽。	Potro received treatment to his shoulder at this point but managed to return to the game.
226	2221124587111608428.wav	暗能量是一種完全看不見的力量，不斷作用於宇宙中。	Dark energy is a completely invisible force that is constantly acting upon the universe.
317	2408209695734007753.wav	他之前也被控侵犯版權，但沒有被起訴。	He has also been accused previously of copyright infringement, but was not charged.
309	14179333961411393968.wav	除了前奧運會和世界冠軍的身份之外，齋藤在去世前還擔任全日本柔道連盟培訓委員會的主席。	As well as a former Olympic and World champion, Saito was the All Japan Judo Federation training committee chairman at the time of his death.
412	12374628913706781506.wav	致命的十字弓所射出的箭可穿透敵軍身上的盔甲。約在西元前 1 千年，亞述人導入了史上第一支騎兵部隊。	Arrows from their deadly crossbows could penetrate the armor of rival soldiers. About 1000 B.C., the Assyrians introduced the first cavalry.
458	7953950207198426714.wav	變焦鏡頭的另一缺點是鏡頭的最大光圈（速度）通常較低。	Another disadvantage of zoom lenses is that the maximum aperture (the speed) of the lens is usually lower.
294	15589991692443374024.wav	眼前所見的雲可能造成混淆，不確定是否真的發生火山爆發。	The clouds presented the potential for confusion as to whether an actual eruption had taken place.
793	3065824264871057085.wav	越來越多超市開始提供更多樣化的即食品，部分超市甚至提供微波爐或其他設備以食物加熱。	Increasingly supermarkets are getting a more varied section of ready-made food. Some even provide a microwave oven or other means to heat food.
1051	10731885286842979118.wav	日本經濟產業省 (METI) 表示，已獲悉 27 起事故與該裝置相關 。	Japan's Ministry of Economy, Trade and Industry (METI) said that it had been aware of 27 accidents related to the devices.
294	1237739891176563383.wav	眼前所見的雲可能造成混淆，不確定是否真的發生火山爆發。	The clouds presented the potential for confusion as to whether an actual eruption had taken place.
260	8542736582558141531.wav	自卸卡車被用來堵住隧道的各個入口處，並在 80 名警力的協助下指揮駕駛們改道行駛。	Dump trucks were used to block tube entrances and assistance of 80 police were on hand to direct motorists to detours.
1227	14724159625790338283.wav	Ring 也與保安產業的競爭對手 ADT 公司達成訴訟和解。	Ring also settled a lawsuit with competing security company, the ADT Corporation.
964	10930934790565815116.wav	關於此地區的外交爭論持續損害亞美尼亞和亞塞拜然之間的關係。	Diplomatic arguments over the region continue to mar relations between Armenia and Azerbaijan.
1399	2902667017175927790.wav	為了更加完善地表示交通流量，我們定義了三種主要特徵之間的關係：(1) 流量，(2) 密度，與 (3) 速度。	To better represent traffic flow, relationships have been established between the three main characteristics: (1) flow, (2) density, and (3) velocity.
688	17256674338046548355.wav	陵墓裡各種令人歎為觀止的財富已不在陵墓內，而是被移往在開羅的埃及博物館。	The fabulous riches of the tomb are no longer in it, but have been removed to the Egyptian Museum in Cairo.
419	3826009572488244213.wav	使用該語言的人口，估計約有 3.4 億至 5 億人，並且多達 8 億人能了解該語言。	Estimates range from 340 million to 500 million speakers, and as many as 800 million people can understand the language.
1417	17914428168320143391.wav	如果盟軍戰敗，德國可能會像征服歐洲其他地區一樣征服英國。	Had the Allies failed, Germany probably would have been able to conquer Britain as it had the rest of Europe.
114	8468581177361928329.wav	澳洲前保守派政府拒絕批准《京都議定書》，聲稱其會對高度依賴煤炭出口的經濟造成損害，而印度和中國等國卻不受碳排放指標的約束。	Australia's former conservative government refused to ratify Kyoto, saying it would damage the economy with its heavy reliance on coal exports, while countries like India and China were not bound by emissions targets.
274	1225838401279795981.wav	令人擔憂的是，仍有輕微流感症狀的病患可能會經由日常作息繼續傳染給更多的人。	There is concern that patients may continue to infect more people by going through their daily routines if the flu symptoms remain mild.
1477	18358596700896916242.wav	這世界因為人類科學與技術的進步而有了改變，而且由於人口過剩和人類浪費的生活方式，使得問題變本加厲，這點再明顯不過。	It is obvious enough that the world has changed much because of humankind's scientific and technological advancements, and problems have become greater because of overpopulation and mankind's extravagant lifestyle.
621	7326096425479275040.wav	儘管了解一個人的歷史並不代表了解文化，但這至少可以讓人理解他們在組織的歷史中處在什麼樣的位置上。	While understanding one’s history does not assume understanding of culture, it does at least help people gain a sense of where they fall within the history of the organization.
1053	8250215454467785521.wav	在國外居住一段時間回國後，你已經適應了新文化，並且遺忘國內文化讓你養成的某些習慣。	When returning home after living abroad, you've adapted to the new culture and lost some of your habits from your home culture.
490	12324000848400246505.wav	不過，1956 年 6 月時，波蘭的工人為食物短缺和減薪進行抗議，卻轉變成對共產主義的普遍抗議，這些動亂讓赫魯雪夫的承諾受到考驗。	However, in June 1956, Krushchev's promises were put to the test when riots in Poland, where workers were protesting against food shortages and wage cuts, turned into a general protest against Communism.
467	1392572041404623529.wav	但我們的想像是否基於現實？最初建造城堡的原因是什麼？它們是如何設計和建造的？	But is our imagination based on reality? Why were castles built in the first place? How were they designed and built?
344	4953643824733887806.wav	裸體新聞上週宣布它將推出三個新廣播節目，大幅增加其新聞報導的國際語言授權。	Last week, Naked News announced that it would dramatically increase its international language mandate to news reporting, with three new broadcasts.
352	1969737190724901955.wav	鋼針會浮在水面上是因為表面張力。	The steel needle floats on top of the water because of surface tension.
1230	2877452110575547324.wav	由於區間巴士經常客滿，建議您提前幾天購買車票。	As the inter-district buses are often full, it is advisable to purchase a ticket a few days in advance.
90	18072598133741302633.wav	然而，有關此調查的可靠消息來源向明尼蘇達州的《明星論壇報》透露，那其實是路易·喬丹，他是紅湖部落酋長弗洛伊德·喬丹的 16 歲兒子。	However, a source with knowledge of the investigation told the Minneapolis Star-Tribune that it was Louis Jourdain, 16-year old son of Red Lake Tribal Chairman Floyd Jourdain.
226	16434799889673243250.wav	暗能量是一種完全看不見的力量，不斷作用於宇宙中。	Dark energy is a completely invisible force that is constantly acting upon the universe.
386	13965062640301899201.wav	諺文是唯一一個在日常使用中特意發明的字母。其字母是在世宗年間（1418-1450 年）於 1444 年所發明。	Hangeul is the only purposely invented alphabet in popular daily use. The alphabet was invented in 1444 during the reign of King Sejong (1418 – 1450).
560	3957773323020963198.wav	質子帶有正電荷，中子不帶電荷，電子則具有負電荷。	Protons have a positive electric charge while neutrons have no charge. The electrons have a negative electric charge.
1238	15180633491476173291.wav	塔瑪基大道海灘位於懷特瑪塔港，在奧克蘭中央的米慎海灣與聖赫利爾的高級郊區。	Tamaki Drive beaches are on the Waitemata Harbour, in the upmarket suburbs of Mission Bay and St Heliers in Central Auckland.
300	13572764971481959983.wav	禁止同性民事結合的提議經第二次宣判失敗，有可能開啟未來同性民事結合之門。	The failure of the second sentence, which proposes to ban same-sex civil unions, could possibly open the door for civil unions in the future.
429	15940170214936310473.wav	土耳其的領土長 1,600 多公里（1,000 英里），寬 800 公里（500 英里），大致上呈現一個矩形形狀。	The territory of Turkey is more than 1,600 kilometres (1,000 mi) long and 800 km (500 mi) wide, with a roughly rectangular shape.
1420	16220745214662385572.wav	在 2017 年末，西米諾夫出現在 QVC 購物頻道 上。	In late 2017, Siminoff appeared on shopping television channel QVC.
1370	7112611445098682941.wav	身為不可知論者的錢伯斯聲稱他的控訴太「輕率」，「任何人都能控告任何人。」	"Chambers, an agnostic, argues that his lawsuit is ""frivolous"" and ""anybody can sue anybody."""
135	3457110961726291283.wav	腰鞭毛藻是一種天然生成的單細胞海洋微生物，當此生物的濃度比平常高時，就會出現紅潮。	Red tide is caused by a higher than normal concentration of Karenia brevis, a naturally-occurring single-celled marine organism.
1286	15780325328562605754.wav	上弓記號通常代表的是比較輕柔的聲響，而下弓記號則代表比較強烈又比較堅定的聲響。	An up-bow usually generates a softer sound, while a down-bow is stronger and more assertive.
173	10619842841554281421.wav	確認為真的話，這個發現會讓艾倫八年來搜尋武藏號的工作畫下句點。	If confirmed, the find completes Allen's eight-year search for the Musashi.
1222	13076373063959198419.wav	摩爾多瓦是一個多種族的共和國，飽受種族衝突問題之苦。	Moldova is a multi-ethnic republic that has suffered from ethnic conflict.
13	8195671773566767756.wav	他最近在布里斯本公開賽中輸給了拉奧尼奇。	He recently lost against Raonic in the Brisbane Open.
1411	17021988233128224648.wav	大部分的修道院備有裹巾給沒有準備而來的女性，但如果你自己有準備（特別是鮮豔色彩的款式），入口處的修士或修女就會對你投以微笑。	Most of the monasteries do provide wraps for women who come unprepared, but if you bring your own, especially one with bright colors, you'll get a smile from the monk or nun at the entrance.
737	8546581844046805169.wav	您可能可以直接從希門尼斯港的公園管理處預定通行證，但他們不收信用卡。	It is possible to secure park permits directly from the Ranger Station in Puerto Jiménez, but they do not accept credit cards
404	2183459573216227152.wav	在戰爭剛開始時，它們大多在海面上移動，但隨著雷達的研發開始和變得越來越精確後，潛水艇被迫潛入水中以避免被看見。	In the beginning of the war they mostly travelled on top of the sea, but as radar began developing and becoming more accurate the submarines were forced to go under water to avoid being seen.
112	6749964361174850503.wav	Stardust 專案經理湯姆．達克斯伯里 (Tom Duxbury) 表示：「它將飛越北加州的西海岸，照亮從加州到俄勒岡州中部，再經由內華達州及愛達荷州直到猶他州的天空。」	“It will move over the west coast of northern California and will light the sky from California through central Oregon and on through Nevada and Idaho and into Utah,” Tom Duxbury, Stardust's project manager said.
994	13089657076507440771.wav	然而，它們在冬天有不同的美與魅力。許多山間小鎮都會下不少的雪，且那裡也會提供滑雪和滑雪板等活動。	However, they have a different kind of beauty and charm during winter, with many hill stations receiving healthy amounts of snow and offering activities such as skiing and snowboarding.
473	10234998987403307116.wav	西班牙王位繼承戰爭成為以權力平衡為核心議題的第一場戰爭。	The War of Spanish Succession marked the first war whose central issue was the balance of power.
1319	1674780529917095337.wav	表演以斯芬克斯為背景，並由它來講述一個漫長的故事。	The Sphinx is set as the backdrop and the narrator of a long story.
1073	14911841093279756305.wav	克羅埃西亞和丹麥的 H5N1 疑似案例依然未被確認。	Suspected cases of H5N1 in Croatia and Denmark remain unconfirmed.
336	2392471882662307781.wav	土耳其天后蘇珊‧雅克蘇與義大利男高音亞歷山大‧沙費納和希臘歌手哈麗絲‧亞力克西烏同臺演出。	Turkish diva Sezen Aksu performed with the Italian tenor Alessandro Safina and Greek singer Haris Alexiou.
238	17041870289421257571.wav	因此，若你站在岸邊，你將能往下看到底部的鵝卵石或泥濘等東西。	So if you were standing by the shoreline, you would be able to see down to whatever pebbles or gunk that was on the bottom.
1475	12620276108768703229.wav	半島上的山脈在此匯集成高地，然後重新出現形成綿延 360 公里的埃爾斯沃思山脈，而明尼蘇達冰川將其一分為二。	The mountains of the Peninsula here merge into the plateau, then re-emerge to form the 360 km chain of the Ellsworth Mountains, bisected by the Minnesota Glacier.
397	7656354023942247163.wav	我們先解釋一下義大利的計畫。義大利主要是德國和日本的「小跟班」。	"Let's start with an explanation about Italy's plans. Italy was mainly the ""little brother"" of Germany and Japan."
179	18362134977120144476.wav	不久之後，亞特蘭大憲法報發布了一份報告，指出測試結果存在問題。	Shortly after, The Atlanta Journal-Constitution published a report showing problems with test results.
384	6811742363482248130.wav	這支艦隊由奧拉夫·特里格維松率領，這名雄心勃勃的挪威人想要從丹麥手中奪回自己的國家。	This fleet was led by Olaf Trygvasson, a Norwegian with ambitions to reclaim his country from Danish domination.
333	7451509802836666448.wav	慶祝活動以世界知名的太陽馬戲團特別演出揭開序幕。	The celebrations started with a special show by the world-renowned group Cirque du Soleil.
248	10360256754903838688.wav	根據巴基斯坦憲法第 247 條，這些官員需負責治理與提供司法服務。	These agents are responsible for providing government and judicial services under Article 247 of the Pakistani Constitution.
1156	2285694302272284721.wav	「上弓」標記長得像 V，「下弓」標記長得像訂書針，也像是底部開口的方形。	"The ""up bow"" mark looks like a V and the ""down bow mark"" like a staple or a square missing its bottom side."
37	1130133709294675958.wav	目前正在原址興建五座新的摩天大樓，中間有一座轉運站和紀念公園。	Construction is ongoing for five new skyscrapers at the site, with a transportation center and memorial park in the middle.
1450	5596608692375335829.wav	他們發現太陽的運作與其他恆星的基本原理相同：系統中所有恆星的活動均受其光度、自轉所推動，就是這麼簡單。	They found the Sun operated on the same basic principles as other stars: The activity of all stars in the system was found to be driven by their luminosity, their rotation, and nothing else.
477	16575204004497426460.wav	希臘歷史學家史特拉波後來提到了這個名字，所以我們現在才會知道有這座神殿。神殿毀於亞歷山大大帝出生當晚。	The Greek historian Strabo later noted the name, which is how we know today. The temple was destroyed on the same night that Alexander the Great was born.
457	9433027641679684933.wav	這已能使變焦鏡頭拍出與定焦鏡頭不相上下的照片品質。	This has allowed zoom lenses to produce pictures of a quality comparable to that achieved by lenses with fixed focal length.
64	8729545292777016159.wav	巴西國民議會已進行了 10 年的合法化辯論，但這樣的民事婚姻目前只有在南里約格蘭德合法。	The National Congress of Brazil has debated legalization for 10 years, and such civil marriages are currently only legal in Rio Grande do Sul.
562	7514614922821113391.wav	靠近傷者時須注意傷者位置和任何出現的警訊。	You need to notice the victim's position as you approach him or her and any automatic red flags.
33	2698017637205061803.wav	當阿隆索前面的汽車在安全車的引領下進站加油時，他移動到車隊的前方以取得勝利。	As the cars ahead of Alonso went in for fuel under the safety car, he moved up the pack to take victory.
1480	15684472673811385956.wav	伊拉克研究小組在今天格林威治標準時間 12 點提出報告。	The Iraq Study Group presented its report at 12.00 GMT today.
46	6822050282646563815.wav	1759 年 9 月 24 日，亞瑟‧健力士簽署了愛爾蘭都柏林聖詹姆士門釀酒廠的租約，租期九千年。	On September 24, 1759, Arthur Guinness signed a 9,000 year lease for the St James' Gate Brewery in Dublin, Ireland.
257	12290371775127227773.wav	她說：「無情報指出會發生立即性的攻擊。	"She said, ""There is no intelligence to suggest that an attack is expected imminently."
923	10659818046214816706.wav	雖然大部分的預付卡都可以打電話到任何國家，但某些預付卡會提供特定幾個國家優惠通話費率。	While most cards are good for calling anywhere, some specialise in providing favourable call rates to specific groups of countries.
791	15850253596030940920.wav	他們以獨特口音和地方俚語說著自己家鄉的故事，逗彼此開心。	They're regaling each other with stories from their hometowns, told in their distinct accents and local argot.
1297	75298272845003513.wav	如果你發現自己會在睡夢中重設鬧鐘，你可以把鬧鐘放在房間的另一邊，強迫自己下床關掉鬧鐘。	If you find yourself resetting the clock in your sleep, it can be placed on the other side of the room, forcing you to get out of bed to turn it off.
1225	2861394271053910585.wav	戴上一個戒指也會有所幫助（但不要戴看起來太貴的。	It is helpful to also wear a ring (just not one that looks too expensive.
89	15194735677950438011.wav	當局除了確認今日的逮捕行動之外，透露甚少訊息。	Authorities said little officially beyond confirming today's arrest.
1395	15265212782692316827.wav	你所屬當地電信服務業者，應可提供更多連線到此服務的資訊。	Your local telephone service provider should be able to give more information about connecting to this service.
230	4563569105916784181.wav	此理論與月球完全沒有地質活動的說法相違悖。	This theory contradicts the claim that the moon is completely devoid of geologic activity.
885	2608359598225222931.wav	一般而言夏洛特市的家庭通常不會使用計程車，但在特定情況下使用計程車十分方便。	Taxis are not generally used by families in Charlotte, though they can be of some use in certain circumstances.
463	12089048188630110904.wav	這麼做是為了確保圖像能蓋滿整個螢幕，這個動作稱為「過掃描」。	This is made to ensure that the image covers the whole screen. That is called overscan.
239	8588366786748577425.wav	據我們所知，只有一個天體比泰坦星更有活力，它就叫地球。」斯托凡補充說。	"As far as we know, there is only one planetary body that displays more dynamism than Titan, and its name is Earth,"" added Stofan."
1024	3592200273025526302.wav	東京將成為唯一一座主辦過兩場夏季奧林匹克運動會的亞洲城市，上一次舉辦是在 1964 年。	Tokyo will be the only Asian city to have hosted two summer Olympics, having hosted the games in 1964.
